from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
170136,933,1,,,,,,59952943-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952943-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952944-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952944-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952945-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952945-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952946-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952946-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952947-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952947-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952948-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952948-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952949-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952949-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952950-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952950-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952951-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952951-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952952-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952952-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952953-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952953-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952954-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952954-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952955-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952955-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952956-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952956-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952957-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952957-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952958-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952958-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952959-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952959-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952960-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952960-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952961-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952961-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952962-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952962-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952963-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952963-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952966-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952966-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952968-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952968-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952971-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952971-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952972-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0,59952972-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSusBabckBackBayGovt
170136,933,1,,,,,,59952887-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus00,59952887-BabckBackBayGovtGovtCtrKenmoreCDGovtCtrNorthStaGovtCtrNorthStaHeathNorthSus0BabckBackBayGovt
70020,70021,1,,,,,,60455654,60455653
70020,70021,1,,,,,,60455654,59669300
70020,70021,1,,,,,,60455654,59669063
70020,70021,1,,,,,,60455654,59766593
70020,70021,1,,,,,,60455654,59724101
70020,70021,1,,,,,,60455654,59724295
70020,70021,1,,,,,,59669299,60455653
70020,70021,1,,,,,,59669299,59669300
70020,70021,1,,,,,,59669299,59669063
70020,70021,1,,,,,,59669299,59766593
70020,70021,1,,,,,,59669299,59724101
70020,70021,1,,,,,,59669299,59724295
70020,70021,1,,,,,,59668981,60455653
70020,70021,1,,,,,,59668981,59669300
70020,70021,1,,,,,,59668981,59669063
70020,70021,1,,,,,,59668981,59766593
70020,70021,1,,,,,,59668981,59724101
70020,70021,1,,,,,,59668981,59724295
70020,70021,1,,,,,,59766594,60455653
70020,70021,1,,,,,,59766594,59669300
70020,70021,1,,,,,,59766594,59669063
70020,70021,1,,,,,,59766594,59766593
70020,70021,1,,,,,,59766594,59724101
70020,70021,1,,,,,,59766594,59724295
70020,70021,1,,,,,,59724100,60455653
70020,70021,1,,,,,,59724100,59669300
70020,70021,1,,,,,,59724100,59669063
70020,70021,1,,,,,,59724100,59766593
70020,70021,1,,,,,,59724100,59724101
70020,70021,1,,,,,,59724100,59724295
70020,70021,1,,,,,,59724213,60455653
70020,70021,1,,,,,,59724213,59669300
70020,70021,1,,,,,,59724213,59669063
70020,70021,1,,,,,,59724213,59766593
70020,70021,1,,,,,,59724213,59724101
70020,70021,1,,,,,,59724213,59724295
70020,70077,1,,,,,,60455654,60392683
70020,70077,1,,,,,,60455654,60392839
70020,70077,1,,,,,,60455654,60393221
70020,70077,1,,,,,,60455654,60393879
70020,70077,1,,,,,,60455654,60393365
70020,70077,1,,,,,,60455654,60393747
70020,70077,1,,,,,,60455654,60405875
70020,70077,1,,,,,,59669299,60392683
70020,70077,1,,,,,,59669299,60392839
70020,70077,1,,,,,,59669299,60393221
70020,70077,1,,,,,,59669299,60393879
70020,70077,1,,,,,,59669299,60393365
70020,70077,1,,,,,,59669299,60393747
70020,70077,1,,,,,,59669299,60405875
70020,70077,1,,,,,,59668981,60392683
70020,70077,1,,,,,,59668981,60392839
70020,70077,1,,,,,,59668981,60393221
70020,70077,1,,,,,,59668981,60393879
70020,70077,1,,,,,,59668981,60393365
70020,70077,1,,,,,,59668981,60393747
70020,70077,1,,,,,,59668981,60405875
70020,70077,1,,,,,,59766594,60392683
70020,70077,1,,,,,,59766594,60392839
70020,70077,1,,,,,,59766594,60393221
70020,70077,1,,,,,,59766594,60393879
70020,70077,1,,,,,,59766594,60393365
70020,70077,1,,,,,,59766594,60393747
70020,70077,1,,,,,,59766594,60405875
70020,70077,1,,,,,,59724100,60392683
70020,70077,1,,,,,,59724100,60392839
70020,70077,1,,,,,,59724100,60393221
70020,70077,1,,,,,,59724100,60393879
70020,70077,1,,,,,,59724100,60393365
70020,70077,1,,,,,,59724100,60393747
70020,70077,1,,,,,,59724100,60405875
70020,70077,1,,,,,,59724213,60392683
70020,70077,1,,,,,,59724213,60392839
70020,70077,1,,,,,,59724213,60393221
70020,70077,1,,,,,,59724213,60393879
70020,70077,1,,,,,,59724213,60393365
70020,70077,1,,,,,,59724213,60393747
70020,70077,1,,,,,,59724213,60405875
70020,70078,1,,,,,,60455654,60392680
70020,70078,1,,,,,,60455654,60392843
70020,70078,1,,,,,,60455654,60393220
70020,70078,1,,,,,,60455654,60393946
70020,70078,1,,,,,,60455654,60393369
70020,70078,1,,,,,,60455654,60393746
70020,70078,1,,,,,,60455654,60405936
70020,70078,1,,,,,,59669299,60392680
70020,70078,1,,,,,,59669299,60392843
70020,70078,1,,,,,,59669299,60393220
70020,70078,1,,,,,,59669299,60393946
70020,70078,1,,,,,,59669299,60393369
70020,70078,1,,,,,,59669299,60393746
70020,70078,1,,,,,,59669299,60405936
70020,70078,1,,,,,,59668981,60392680
70020,70078,1,,,,,,59668981,60392843
70020,70078,1,,,,,,59668981,60393220
70020,70078,1,,,,,,59668981,60393946
70020,70078,1,,,,,,59668981,60393369
70020,70078,1,,,,,,59668981,60393746
70020,70078,1,,,,,,59668981,60405936
70020,70078,1,,,,,,59766594,60392680
70020,70078,1,,,,,,59766594,60392843
70020,70078,1,,,,,,59766594,60393220
70020,70078,1,,,,,,59766594,60393946
70020,70078,1,,,,,,59766594,60393369
70020,70078,1,,,,,,59766594,60393746
70020,70078,1,,,,,,59766594,60405936
70020,70078,1,,,,,,59724100,60392680
70020,70078,1,,,,,,59724100,60392843
70020,70078,1,,,,,,59724100,60393220
70020,70078,1,,,,,,59724100,60393946
70020,70078,1,,,,,,59724100,60393369
70020,70078,1,,,,,,59724100,60393746
70020,70078,1,,,,,,59724100,60405936
70020,70078,1,,,,,,59724213,60392680
70020,70078,1,,,,,,59724213,60392843
70020,70078,1,,,,,,59724213,60393220
70020,70078,1,,,,,,59724213,60393946
70020,70078,1,,,,,,59724213,60393369
70020,70078,1,,,,,,59724213,60393746
70020,70078,1,,,,,,59724213,60405936
70021,70020,1,,,,,,60455653,60455654
70021,70020,1,,,,,,60455653,59669299
70021,70020,1,,,,,,60455653,59668981
70021,70020,1,,,,,,60455653,59766594
70021,70020,1,,,,,,60455653,59724100
70021,70020,1,,,,,,60455653,59724213
70021,70020,1,,,,,,59669300,60455654
70021,70020,1,,,,,,59669300,59669299
70021,70020,1,,,,,,59669300,59668981
70021,70020,1,,,,,,59669300,59766594
70021,70020,1,,,,,,59669300,59724100
70021,70020,1,,,,,,59669300,59724213
70021,70020,1,,,,,,59669063,60455654
70021,70020,1,,,,,,59669063,59669299
70021,70020,1,,,,,,59669063,59668981
70021,70020,1,,,,,,59669063,59766594
70021,70020,1,,,,,,59669063,59724100
70021,70020,1,,,,,,59669063,59724213
70021,70020,1,,,,,,59766593,60455654
70021,70020,1,,,,,,59766593,59669299
70021,70020,1,,,,,,59766593,59668981
70021,70020,1,,,,,,59766593,59766594
70021,70020,1,,,,,,59766593,59724100
70021,70020,1,,,,,,59766593,59724213
70021,70020,1,,,,,,59724101,60455654
70021,70020,1,,,,,,59724101,59669299
70021,70020,1,,,,,,59724101,59668981
70021,70020,1,,,,,,59724101,59766594
70021,70020,1,,,,,,59724101,59724100
70021,70020,1,,,,,,59724101,59724213
70021,70020,1,,,,,,59724295,60455654
70021,70020,1,,,,,,59724295,59669299
70021,70020,1,,,,,,59724295,59668981
70021,70020,1,,,,,,59724295,59766594
70021,70020,1,,,,,,59724295,59724100
70021,70020,1,,,,,,59724295,59724213
70021,70077,1,,,,,,60455653,60392683
70021,70077,1,,,,,,60455653,60392839
70021,70077,1,,,,,,60455653,60393221
70021,70077,1,,,,,,60455653,60393879
70021,70077,1,,,,,,60455653,60393365
70021,70077,1,,,,,,60455653,60393747
70021,70077,1,,,,,,60455653,60405875
70021,70077,1,,,,,,59669300,60392683
70021,70077,1,,,,,,59669300,60392839
70021,70077,1,,,,,,59669300,60393221
70021,70077,1,,,,,,59669300,60393879
70021,70077,1,,,,,,59669300,60393365
70021,70077,1,,,,,,59669300,60393747
70021,70077,1,,,,,,59669300,60405875
70021,70077,1,,,,,,59669063,60392683
70021,70077,1,,,,,,59669063,60392839
70021,70077,1,,,,,,59669063,60393221
70021,70077,1,,,,,,59669063,60393879
70021,70077,1,,,,,,59669063,60393365
70021,70077,1,,,,,,59669063,60393747
70021,70077,1,,,,,,59669063,60405875
70021,70077,1,,,,,,59766593,60392683
70021,70077,1,,,,,,59766593,60392839
70021,70077,1,,,,,,59766593,60393221
70021,70077,1,,,,,,59766593,60393879
70021,70077,1,,,,,,59766593,60393365
70021,70077,1,,,,,,59766593,60393747
70021,70077,1,,,,,,59766593,60405875
70021,70077,1,,,,,,59724101,60392683
70021,70077,1,,,,,,59724101,60392839
70021,70077,1,,,,,,59724101,60393221
70021,70077,1,,,,,,59724101,60393879
70021,70077,1,,,,,,59724101,60393365
70021,70077,1,,,,,,59724101,60393747
70021,70077,1,,,,,,59724101,60405875
70021,70077,1,,,,,,59724295,60392683
70021,70077,1,,,,,,59724295,60392839
70021,70077,1,,,,,,59724295,60393221
70021,70077,1,,,,,,59724295,60393879
70021,70077,1,,,,,,59724295,60393365
70021,70077,1,,,,,,59724295,60393747
70021,70077,1,,,,,,59724295,60405875
70022,70041,1,,,,,,60455654,59736781
70022,70041,1,,,,,,60455654,59736299
70022,70041,1,,,,,,60455654,60107600
70022,70041,1,,,,,,60455654,59954367
70022,70041,1,,,,,,60455654,59737325
70022,70041,1,,,,,,60455654,59737563
70022,70041,1,,,,,,59669299,59736781
70022,70041,1,,,,,,59669299,59736299
70022,70041,1,,,,,,59669299,60107600
70022,70041,1,,,,,,59669299,59954367
70022,70041,1,,,,,,59669299,59737325
70022,70041,1,,,,,,59669299,59737563
70022,70041,1,,,,,,59668981,59736781
70022,70041,1,,,,,,59668981,59736299
70022,70041,1,,,,,,59668981,60107600
70022,70041,1,,,,,,59668981,59954367
70022,70041,1,,,,,,59668981,59737325
70022,70041,1,,,,,,59668981,59737563
70022,70041,1,,,,,,59766594,59736781
70022,70041,1,,,,,,59766594,59736299
70022,70041,1,,,,,,59766594,60107600
70022,70041,1,,,,,,59766594,59954367
70022,70041,1,,,,,,59766594,59737325
70022,70041,1,,,,,,59766594,59737563
70022,70041,1,,,,,,59724100,59736781
70022,70041,1,,,,,,59724100,59736299
70022,70041,1,,,,,,59724100,60107600
70022,70041,1,,,,,,59724100,59954367
70022,70041,1,,,,,,59724100,59737325
70022,70041,1,,,,,,59724100,59737563
70022,70041,1,,,,,,59724213,59736781
70022,70041,1,,,,,,59724213,59736299
70022,70041,1,,,,,,59724213,60107600
70022,70041,1,,,,,,59724213,59954367
70022,70041,1,,,,,,59724213,59737325
70022,70041,1,,,,,,59724213,59737563
70023,70042,1,,,,,,60455653,59736741
70023,70042,1,,,,,,60455653,59736320
70023,70042,1,,,,,,60455653,60107597
70023,70042,1,,,,,,60455653,59954551
70023,70042,1,,,,,,60455653,59737346
70023,70042,1,,,,,,60455653,59737560
70023,70042,1,,,,,,59669300,59736741
70023,70042,1,,,,,,59669300,59736320
70023,70042,1,,,,,,59669300,60107597
70023,70042,1,,,,,,59669300,59954551
70023,70042,1,,,,,,59669300,59737346
70023,70042,1,,,,,,59669300,59737560
70023,70042,1,,,,,,59669063,59736741
70023,70042,1,,,,,,59669063,59736320
70023,70042,1,,,,,,59669063,60107597
70023,70042,1,,,,,,59669063,59954551
70023,70042,1,,,,,,59669063,59737346
70023,70042,1,,,,,,59669063,59737560
70023,70042,1,,,,,,59766593,59736741
70023,70042,1,,,,,,59766593,59736320
70023,70042,1,,,,,,59766593,60107597
70023,70042,1,,,,,,59766593,59954551
70023,70042,1,,,,,,59766593,59737346
70023,70042,1,,,,,,59766593,59737560
70023,70042,1,,,,,,59724101,59736741
70023,70042,1,,,,,,59724101,59736320
70023,70042,1,,,,,,59724101,60107597
70023,70042,1,,,,,,59724101,59954551
70023,70042,1,,,,,,59724101,59737346
70023,70042,1,,,,,,59724101,59737560
70023,70042,1,,,,,,59724295,59736741
70023,70042,1,,,,,,59724295,59736320
70023,70042,1,,,,,,59724295,60107597
70023,70042,1,,,,,,59724295,59954551
70023,70042,1,,,,,,59724295,59737346
70023,70042,1,,,,,,59724295,59737560
70039,70202,1,,,,,,59736781,60565141
70039,70202,1,,,,,,59736781,60572440
70039,70202,1,,,,,,59736781,59953937
70039,70202,1,,,,,,59736781,60128405
70039,70202,1,,,,,,59736781,59960406
70039,70202,1,,,,,,59736299,60565141
70039,70202,1,,,,,,59736299,60572440
70039,70202,1,,,,,,59736299,59953937
70039,70202,1,,,,,,59736299,60128405
70039,70202,1,,,,,,59736299,59960406
70039,70202,1,,,,,,60107600,60565141
70039,70202,1,,,,,,60107600,60572440
70039,70202,1,,,,,,60107600,59953937
70039,70202,1,,,,,,60107600,60128405
70039,70202,1,,,,,,60107600,59960406
70039,70202,1,,,,,,59954367,60565141
70039,70202,1,,,,,,59954367,60572440
70039,70202,1,,,,,,59954367,59953937
70039,70202,1,,,,,,59954367,60128405
70039,70202,1,,,,,,59954367,59960406
70039,70202,1,,,,,,59737325,60565141
70039,70202,1,,,,,,59737325,60572440
70039,70202,1,,,,,,59737325,59953937
70039,70202,1,,,,,,59737325,60128405
70039,70202,1,,,,,,59737325,59960406
70039,70202,1,,,,,,59737563,60565141
70039,70202,1,,,,,,59737563,60572440
70039,70202,1,,,,,,59737563,59953937
70039,70202,1,,,,,,59737563,60128405
70039,70202,1,,,,,,59737563,59960406
70041,70022,1,,,,,,59736781,60455654
70041,70022,1,,,,,,59736781,59669299
70041,70022,1,,,,,,59736781,59668981
70041,70022,1,,,,,,59736781,59766594
70041,70022,1,,,,,,59736781,59724100
70041,70022,1,,,,,,59736781,59724213
70041,70022,1,,,,,,59736299,60455654
70041,70022,1,,,,,,59736299,59669299
70041,70022,1,,,,,,59736299,59668981
70041,70022,1,,,,,,59736299,59766594
70041,70022,1,,,,,,59736299,59724100
70041,70022,1,,,,,,59736299,59724213
70041,70022,1,,,,,,60107600,60455654
70041,70022,1,,,,,,60107600,59669299
70041,70022,1,,,,,,60107600,59668981
70041,70022,1,,,,,,60107600,59766594
70041,70022,1,,,,,,60107600,59724100
70041,70022,1,,,,,,60107600,59724213
70041,70022,1,,,,,,59954367,60455654
70041,70022,1,,,,,,59954367,59669299
70041,70022,1,,,,,,59954367,59668981
70041,70022,1,,,,,,59954367,59766594
70041,70022,1,,,,,,59954367,59724100
70041,70022,1,,,,,,59954367,59724213
70041,70022,1,,,,,,59737325,60455654
70041,70022,1,,,,,,59737325,59669299
70041,70022,1,,,,,,59737325,59668981
70041,70022,1,,,,,,59737325,59766594
70041,70022,1,,,,,,59737325,59724100
70041,70022,1,,,,,,59737325,59724213
70041,70022,1,,,,,,59737563,60455654
70041,70022,1,,,,,,59737563,59669299
70041,70022,1,,,,,,59737563,59668981
70041,70022,1,,,,,,59737563,59766594
70041,70022,1,,,,,,59737563,59724100
70041,70022,1,,,,,,59737563,59724213
70042,70023,1,,,,,,59736741,60455653
70042,70023,1,,,,,,59736741,59669300
70042,70023,1,,,,,,59736741,59669063
70042,70023,1,,,,,,59736741,59766593
70042,70023,1,,,,,,59736741,59724101
70042,70023,1,,,,,,59736741,59724295
70042,70023,1,,,,,,59736320,60455653
70042,70023,1,,,,,,59736320,59669300
70042,70023,1,,,,,,59736320,59669063
70042,70023,1,,,,,,59736320,59766593
70042,70023,1,,,,,,59736320,59724101
70042,70023,1,,,,,,59736320,59724295
70042,70023,1,,,,,,60107597,60455653
70042,70023,1,,,,,,60107597,59669300
70042,70023,1,,,,,,60107597,59669063
70042,70023,1,,,,,,60107597,59766593
70042,70023,1,,,,,,60107597,59724101
70042,70023,1,,,,,,60107597,59724295
70042,70023,1,,,,,,59954551,60455653
70042,70023,1,,,,,,59954551,59669300
70042,70023,1,,,,,,59954551,59669063
70042,70023,1,,,,,,59954551,59766593
70042,70023,1,,,,,,59954551,59724101
70042,70023,1,,,,,,59954551,59724295
70042,70023,1,,,,,,59737346,60455653
70042,70023,1,,,,,,59737346,59669300
70042,70023,1,,,,,,59737346,59669063
70042,70023,1,,,,,,59737346,59766593
70042,70023,1,,,,,,59737346,59724101
70042,70023,1,,,,,,59737346,59724295
70042,70023,1,,,,,,59737560,60455653
70042,70023,1,,,,,,59737560,59669300
70042,70023,1,,,,,,59737560,59669063
70042,70023,1,,,,,,59737560,59766593
70042,70023,1,,,,,,59737560,59724101
70042,70023,1,,,,,,59737560,59724295
70075,70076,1,,,,,,60392683,60392680
70075,70076,1,,,,,,60392683,60392843
70075,70076,1,,,,,,60392683,60393220
70075,70076,1,,,,,,60392683,60393946
70075,70076,1,,,,,,60392683,60393369
70075,70076,1,,,,,,60392683,60393746
70075,70076,1,,,,,,60392683,60405936
70075,70076,1,,,,,,60392839,60392680
70075,70076,1,,,,,,60392839,60392843
70075,70076,1,,,,,,60392839,60393220
70075,70076,1,,,,,,60392839,60393946
70075,70076,1,,,,,,60392839,60393369
70075,70076,1,,,,,,60392839,60393746
70075,70076,1,,,,,,60392839,60405936
70075,70076,1,,,,,,60393221,60392680
70075,70076,1,,,,,,60393221,60392843
70075,70076,1,,,,,,60393221,60393220
70075,70076,1,,,,,,60393221,60393946
70075,70076,1,,,,,,60393221,60393369
70075,70076,1,,,,,,60393221,60393746
70075,70076,1,,,,,,60393221,60405936
70075,70076,1,,,,,,60393879,60392680
70075,70076,1,,,,,,60393879,60392843
70075,70076,1,,,,,,60393879,60393220
70075,70076,1,,,,,,60393879,60393946
70075,70076,1,,,,,,60393879,60393369
70075,70076,1,,,,,,60393879,60393746
70075,70076,1,,,,,,60393879,60405936
70075,70076,1,,,,,,60393365,60392680
70075,70076,1,,,,,,60393365,60392843
70075,70076,1,,,,,,60393365,60393220
70075,70076,1,,,,,,60393365,60393946
70075,70076,1,,,,,,60393365,60393369
70075,70076,1,,,,,,60393365,60393746
70075,70076,1,,,,,,60393365,60405936
70075,70076,1,,,,,,60393747,60392680
70075,70076,1,,,,,,60393747,60392843
70075,70076,1,,,,,,60393747,60393220
70075,70076,1,,,,,,60393747,60393946
70075,70076,1,,,,,,60393747,60393369
70075,70076,1,,,,,,60393747,60393746
70075,70076,1,,,,,,60393747,60405936
70075,70076,1,,,,,,60405875,60392680
70075,70076,1,,,,,,60405875,60392843
70075,70076,1,,,,,,60405875,60393220
70075,70076,1,,,,,,60405875,60393946
70075,70076,1,,,,,,60405875,60393369
70075,70076,1,,,,,,60405875,60393746
70075,70076,1,,,,,,60405875,60405936
70075,70196,1,,,,,,60392683,60564061
70075,70196,1,,,,,,60392683,60571221
70075,70196,1,,,,,,60392683,59952809
70075,70196,1,,,,,,60392683,60128120
70075,70196,1,,,,,,60392683,59959278
70075,70196,1,,,,,,60392839,60564061
70075,70196,1,,,,,,60392839,60571221
70075,70196,1,,,,,,60392839,59952809
70075,70196,1,,,,,,60392839,60128120
70075,70196,1,,,,,,60392839,59959278
70075,70196,1,,,,,,60393221,60564061
70075,70196,1,,,,,,60393221,60571221
70075,70196,1,,,,,,60393221,59952809
70075,70196,1,,,,,,60393221,60128120
70075,70196,1,,,,,,60393221,59959278
70075,70196,1,,,,,,60393879,60564061
70075,70196,1,,,,,,60393879,60571221
70075,70196,1,,,,,,60393879,59952809
70075,70196,1,,,,,,60393879,60128120
70075,70196,1,,,,,,60393879,59959278
70075,70196,1,,,,,,60393365,60564061
70075,70196,1,,,,,,60393365,60571221
70075,70196,1,,,,,,60393365,59952809
70075,70196,1,,,,,,60393365,60128120
70075,70196,1,,,,,,60393365,59959278
70075,70196,1,,,,,,60393747,60564061
70075,70196,1,,,,,,60393747,60571221
70075,70196,1,,,,,,60393747,59952809
70075,70196,1,,,,,,60393747,60128120
70075,70196,1,,,,,,60393747,59959278
70075,70196,1,,,,,,60405875,60564061
70075,70196,1,,,,,,60405875,60571221
70075,70196,1,,,,,,60405875,59952809
70075,70196,1,,,,,,60405875,60128120
70075,70196,1,,,,,,60405875,59959278
70075,70197,1,,,,,,60392683,60564121
70075,70197,1,,,,,,60392683,60570845
70075,70197,1,,,,,,60392683,59952650
70075,70197,1,,,,,,60392683,60128219
70075,70197,1,,,,,,60392683,59959119
70075,70197,1,,,,,,60392839,60564121
70075,70197,1,,,,,,60392839,60570845
70075,70197,1,,,,,,60392839,59952650
70075,70197,1,,,,,,60392839,60128219
70075,70197,1,,,,,,60392839,59959119
70075,70197,1,,,,,,60393221,60564121
70075,70197,1,,,,,,60393221,60570845
70075,70197,1,,,,,,60393221,59952650
70075,70197,1,,,,,,60393221,60128219
70075,70197,1,,,,,,60393221,59959119
70075,70197,1,,,,,,60393879,60564121
70075,70197,1,,,,,,60393879,60570845
70075,70197,1,,,,,,60393879,59952650
70075,70197,1,,,,,,60393879,60128219
70075,70197,1,,,,,,60393879,59959119
70075,70197,1,,,,,,60393365,60564121
70075,70197,1,,,,,,60393365,60570845
70075,70197,1,,,,,,60393365,59952650
70075,70197,1,,,,,,60393365,60128219
70075,70197,1,,,,,,60393365,59959119
70075,70197,1,,,,,,60393747,60564121
70075,70197,1,,,,,,60393747,60570845
70075,70197,1,,,,,,60393747,59952650
70075,70197,1,,,,,,60393747,60128219
70075,70197,1,,,,,,60393747,59959119
70075,70197,1,,,,,,60405875,60564121
70075,70197,1,,,,,,60405875,60570845
70075,70197,1,,,,,,60405875,59952650
70075,70197,1,,,,,,60405875,60128219
